phi,theta,relBn
1.5468750000000000e+01,1.1250000000000000e+02,6.1337143622860572e-03
1.5468750000000000e+01,1.2375000000000000e+02,1.0327301398055062e-02
1.5468750000000000e+01,1.3500000000000000e+02,3.2305714411588003e-03
1.5468750000000000e+01,1.4625000000000000e+02,-3.7099271654860272e-03
1.5468750000000000e+01,1.5750000000000000e+02,-2.6327995675747406e-03
1.5468750000000000e+01,1.6875000000000000e+02,2.3591676149484916e-03
1.5468750000000000e+01,1.8000000000000000e+02,3.1910744727414557e-03
1.5468750000000000e+01,1.9125000000000000e+02,-3.5942186024109755e-04
1.5468750000000000e+01,2.0250000000000000e+02,-3.0097416891658145e-03
1.5468750000000000e+01,2.1375000000000000e+02,-1.9946419849288847e-03
1.5468750000000000e+01,2.2500000000000000e+02,1.0204528225573814e-03
1.5468750000000000e+01,2.3625000000000000e+02,2.7668543024077083e-03
1.5468750000000000e+01,2.4750000000000000e+02,1.4087268127102553e-03
1.5468750000000000e+01,2.5875000000000000e+02,-2.8406550449206380e-03
1.5468750000000000e+01,2.7000000000000000e+02,-8.1041149183572574e-03
1.5468750000000000e+01,2.8125000000000000e+02,-6.5483336485479167e-03
1.5468750000000000e+01,2.9250000000000000e+02,6.5187642024722115e-04
1.5468750000000000e+01,3.0375000000000000e+02,4.9657391077784895e-03
1.5468750000000000e+01,3.1500000000000000e+02,5.4168671809298012e-03
1.5468750000000000e+01,3.2625000000000000e+02,2.6385994299056976e-03
1.5468750000000000e+01,3.3750000000000000e+02,9.3008935809131339e-06
1.5468750000000000e+01,3.4875000000000000e+02,-2.3827161496929572e-05
1.8281250000000000e+01,0.0000000000000000e+00,2.5249613462831476e-03
1.8281250000000000e+01,1.1250000000000000e+01,4.1285501556726327e-03
1.8281250000000000e+01,2.2500000000000000e+01,2.9023548300357140e-03
1.8281250000000000e+01,3.3750000000000000e+01,3.2897111250473025e-04
1.8281250000000000e+01,4.5000000000000000e+01,-1.4504010261899515e-03
1.8281250000000000e+01,5.6250000000000000e+01,-5.1182749002357637e-04
1.8281250000000000e+01,6.7500000000000000e+01,2.7038296944475420e-03
1.8281250000000000e+01,7.8750000000000000e+01,4.0356695687802525e-03
1.8281250000000000e+01,9.0000000000000000e+01,-5.9137865008617591e-04
1.8281250000000000e+01,1.0125000000000000e+02,-4.7377491409801228e-03
1.8281250000000000e+01,1.1250000000000000e+02,6.4240420995228479e-03
1.8281250000000000e+01,1.2375000000000000e+02,1.2720081219375033e-02
1.8281250000000000e+01,1.3500000000000000e+02,5.8377302682428647e-03
1.8281250000000000e+01,1.4625000000000000e+02,-2.9599656063672326e-03
1.8281250000000000e+01,1.5750000000000000e+02,-4.0067048778062555e-03
1.8281250000000000e+01,1.6875000000000000e+02,1.0444420087745349e-03
1.8281250000000000e+01,1.8000000000000000e+02,3.5936976224252228e-03
1.8281250000000000e+01,1.9125000000000000e+02,7.1937358254523052e-04
1.8281250000000000e+01,2.0250000000000000e+02,-3.0870516151871694e-03
1.8281250000000000e+01,2.1375000000000000e+02,-3.5967803311510601e-03
1.8281250000000000e+01,2.2500000000000000e+02,-1.0968121026455223e-03
1.8281250000000000e+01,2.3625000000000000e+02,1.5010365520033780e-03
1.8281250000000000e+01,2.4750000000000000e+02,2.1179406350398493e-03
1.8281250000000000e+01,2.5875000000000000e+02,3.5682795890164070e-04
1.8281250000000000e+01,2.7000000000000000e+02,-3.5072842600682437e-03
1.8281250000000000e+01,2.8125000000000000e+02,-5.4843152621563774e-03
1.8281250000000000e+01,2.9250000000000000e+02,-7.8238884613691527e-04
1.8281250000000000e+01,3.0375000000000000e+02,3.3783422871111368e-03
1.8281250000000000e+01,3.1500000000000000e+02,3.6194475676150431e-03
1.8281250000000000e+01,3.2625000000000000e+02,3.8413377360077647e-04
1.8281250000000000e+01,3.3750000000000000e+02,-2.1323288889126568e-03
1.8281250000000000e+01,3.4875000000000000e+02,-8.2938445856654743e-04
2.1093750000000000e+01,0.0000000000000000e+00,2.2934477337269435e-03
2.1093750000000000e+01,1.1250000000000000e+01,5.1886896542694049e-03
2.1093750000000000e+01,2.2500000000000000e+01,4.4105052752846513e-03
2.1093750000000000e+01,3.3750000000000000e+01,2.2746226579696848e-03
2.1093750000000000e+01,4.5000000000000000e+01,1.0434067033828665e-03
2.1093750000000000e+01,5.6250000000000000e+01,1.7819458445913364e-03
2.1093750000000000e+01,6.7500000000000000e+01,3.6500881121615579e-03
2.1093750000000000e+01,7.8750000000000000e+01,3.4143332125230034e-03
2.1093750000000000e+01,9.0000000000000000e+01,-1.7677416589734838e-03
2.1093750000000000e+01,1.0125000000000000e+02,-6.5827674814466879e-03
2.1093750000000000e+01,1.1250000000000000e+02,3.0083794318280918e-03
2.1093750000000000e+01,1.2375000000000000e+02,1.0944886512394952e-02
2.1093750000000000e+01,1.3500000000000000e+02,5.5438053121747970e-03
2.1093750000000000e+01,1.4625000000000000e+02,-3.3660683859292216e-03
2.1093750000000000e+01,1.5750000000000000e+02,-5.5351689314614384e-03
2.1093750000000000e+01,1.6875000000000000e+02,-2.8803216661129347e-04
2.1093750000000000e+01,1.8000000000000000e+02,4.1686078426849500e-03
2.1093750000000000e+01,1.9125000000000000e+02,2.4168085988990483e-03
2.1093750000000000e+01,2.0250000000000000e+02,-2.4419465112590281e-03
2.1093750000000000e+01,2.1375000000000000e+02,-4.8048823510531222e-03
2.1093750000000000e+01,2.2500000000000000e+02,-3.0524983793333241e-03
2.1093750000000000e+01,2.3625000000000000e+02,6.2210618603951418e-04
2.1093750000000000e+01,2.4750000000000000e+02,3.7549286789262571e-03
2.1093750000000000e+01,2.5875000000000000e+02,5.0808127076676394e-03
2.1093750000000000e+01,2.7000000000000000e+02,3.4652521094209895e-03
2.1093750000000000e+01,2.8125000000000000e+02,-1.4122322108107925e-03
2.1093750000000000e+01,2.9250000000000000e+02,-1.8456714910482235e-03
2.1093750000000000e+01,3.0375000000000000e+02,1.2677780725244118e-03
2.1093750000000000e+01,3.1500000000000000e+02,1.6161452670177467e-03
2.1093750000000000e+01,3.2625000000000000e+02,-1.8416257105413844e-03
2.1093750000000000e+01,3.3750000000000000e+02,-4.7984953952761034e-03
2.1093750000000000e+01,3.4875000000000000e+02,-2.8498983782248551e-03
2.3906250000000000e+01,0.0000000000000000e+00,1.4766517252216846e-03
2.3906250000000000e+01,1.1250000000000000e+01,4.1526344534141705e-03
2.3906250000000000e+01,2.2500000000000000e+01,3.5689159670286848e-03
2.3906250000000000e+01,3.3750000000000000e+01,2.0964753903120999e-03
2.3906250000000000e+01,4.5000000000000000e+01,1.6149452780875532e-03
2.3906250000000000e+01,5.6250000000000000e+01,2.4875187753151582e-03
2.3906250000000000e+01,6.7500000000000000e+01,3.5655510410700021e-03
2.3906250000000000e+01,7.8750000000000000e+01,2.3314554613456800e-03
2.3906250000000000e+01,9.0000000000000000e+01,-2.8438754434150881e-03
2.3906250000000000e+01,1.0125000000000000e+02,-7.8097303694471317e-03
2.3906250000000000e+01,1.1250000000000000e+02,-1.5115597897548999e-03
2.3906250000000000e+01,1.2375000000000000e+02,6.4345133730197429e-03
2.3906250000000000e+01,1.3500000000000000e+02,3.0358704351615817e-03
2.3906250000000000e+01,1.4625000000000000e+02,-4.5485968064979867e-03
2.3906250000000000e+01,1.5750000000000000e+02,-6.8205789648879212e-03
2.3906250000000000e+01,1.6875000000000000e+02,-1.3843238352825276e-03
2.3906250000000000e+01,1.8000000000000000e+02,4.6833300317118678e-03
2.3906250000000000e+01,1.9125000000000000e+02,4.2734759224148950e-03
2.3906250000000000e+01,2.0250000000000000e+02,-1.1602222543918319e-03
2.3906250000000000e+01,2.1375000000000000e+02,-5.2745734136049830e-03
2.3906250000000000e+01,2.2500000000000000e+02,-4.6636063554428364e-03
2.3906250000000000e+01,2.3625000000000000e+02,-5.7339041613980578e-04
2.3906250000000000e+01,2.4750000000000000e+02,4.1419919418200224e-03
2.3906250000000000e+01,2.5875000000000000e+02,7.0790603358758860e-03
2.3906250000000000e+01,2.7000000000000000e+02,5.9720603015479667e-03
