phi,theta,relBn
2.3906250000000000e+01,3.4875000000000000e+02,9.8235173296580061e-03
2.6718750000000000e+01,0.0000000000000000e+00,-2.7613450814643744e-03
2.6718750000000000e+01,1.1250000000000000e+01,-8.5422803800969272e-03
2.6718750000000000e+01,2.2500000000000000e+01,-1.2895673916761391e-02
2.6718750000000000e+01,3.3750000000000000e+01,-1.4759343889811698e-02
2.6718750000000000e+01,4.5000000000000000e+01,-1.4250248590383976e-02
2.6718750000000000e+01,5.6250000000000000e+01,-1.2368955342924929e-02
2.6718750000000000e+01,6.7500000000000000e+01,-1.0577849802786032e-02
2.6718750000000000e+01,7.8750000000000000e+01,-9.4768814299068943e-03
2.6718750000000000e+01,9.0000000000000000e+01,-7.0006680335922512e-03
2.6718750000000000e+01,1.0125000000000000e+02,3.4021005563193542e-03
2.6718750000000000e+01,1.1250000000000000e+02,2.5105925484210128e-02
2.6718750000000000e+01,1.2375000000000000e+02,3.1784780287326529e-02
2.6718750000000000e+01,1.3500000000000000e+02,2.1368943181956469e-02
2.6718750000000000e+01,1.4625000000000000e+02,7.6125422607164909e-03
2.6718750000000000e+01,1.5750000000000000e+02,-3.2243849334536879e-03
2.6718750000000000e+01,1.6875000000000000e+02,-8.1597065941468108e-03
2.6718750000000000e+01,1.8000000000000000e+02,-8.0162846509935493e-03
2.6718750000000000e+01,1.9125000000000000e+02,-6.8372754884871590e-03
2.6718750000000000e+01,2.0250000000000000e+02,-7.7514867082238790e-03
2.6718750000000000e+01,2.1375000000000000e+02,-9.5600424809821269e-03
2.6718750000000000e+01,2.2500000000000000e+02,-8.3602402803558771e-03
2.6718750000000000e+01,2.3625000000000000e+02,-1.5643192595551695e-03
2.6718750000000000e+01,2.4750000000000000e+02,1.0506689465606111e-02
2.6718750000000000e+01,2.5875000000000000e+02,2.5775050227674338e-02
2.6718750000000000e+01,2.7000000000000000e+02,4.1610738821803259e-02
2.6718750000000000e+01,2.8125000000000000e+02,4.9627475461571230e-02
2.6718750000000000e+01,2.9250000000000000e+02,2.9994847341710380e-02
2.6718750000000000e+01,3.0375000000000000e+02,1.0232138704938212e-02
2.6718750000000000e+01,3.1500000000000000e+02,4.3770126150088472e-03
2.6718750000000000e+01,3.2625000000000000e+02,4.4804724859322086e-03
2.6718750000000000e+01,3.3750000000000000e+02,4.6762834338531676e-03
2.6718750000000000e+01,3.4875000000000000e+02,2.2617435143283209e-03
2.9531250000000000e+01,0.0000000000000000e+00,-1.7057377277535948e-02
2.9531250000000000e+01,1.1250000000000000e+01,-2.2600858132444654e-02
2.9531250000000000e+01,2.2500000000000000e+01,-2.6398931254633159e-02
2.9531250000000000e+01,3.3750000000000000e+01,-2.7337301872907987e-02
2.9531250000000000e+01,4.5000000000000000e+01,-2.5445472931372587e-02
2.9531250000000000e+01,5.6250000000000000e+01,-2.1865231944147696e-02
2.9531250000000000e+01,6.7500000000000000e+01,-1.8336648184957789e-02
2.9531250000000000e+01,7.8750000000000000e+01,-1.5891296547682086e-02
2.9531250000000000e+01,9.0000000000000000e+01,-1.3050084757414152e-02
2.9531250000000000e+01,1.0125000000000000e+02,-3.9615417238617508e-03
2.9531250000000000e+01,1.1250000000000000e+02,1.7768285500747567e-02
2.9531250000000000e+01,1.2375000000000000e+02,3.1161085169218877e-02
2.9531250000000000e+01,1.3500000000000000e+02,2.4705193947585354e-02
2.9531250000000000e+01,1.4625000000000000e+02,1.3223801402748717e-02
2.9531250000000000e+01,1.5750000000000000e+02,4.1632989742378806e-03
2.9531250000000000e+01,1.6875000000000000e+02,1.3962421164257486e-04
2.9531250000000000e+01,1.8000000000000000e+02,-1.1799370068385612e-04
2.9531250000000000e+01,1.9125000000000000e+02,-5.5094067016793502e-04
2.9531250000000000e+01,2.0250000000000000e+02,-3.7418292191996501e-03
2.9531250000000000e+01,2.1375000000000000e+02,-7.8263082234551178e-03
2.9531250000000000e+01,2.2500000000000000e+02,-8.4152959381754832e-03
2.9531250000000000e+01,2.3625000000000000e+02,-2.7171937361254866e-03
2.9531250000000000e+01,2.4750000000000000e+02,8.9960570685997613e-03
2.9531250000000000e+01,2.5875000000000000e+02,2.4641692648154596e-02
2.9531250000000000e+01,2.7000000000000000e+02,4.1715693032083397e-02
2.9531250000000000e+01,2.8125000000000000e+02,5.3852838756688226e-02
2.9531250000000000e+01,2.9250000000000000e+02,3.8992593691411441e-02
2.9531250000000000e+01,3.0375000000000000e+02,1.2740271122364630e-02
2.9531250000000000e+01,3.1500000000000000e+02,7.0581062451541247e-05
2.9531250000000000e+01,3.2625000000000000e+02,-4.7509250056261771e-03
2.9531250000000000e+01,3.3750000000000000e+02,-7.6570580220996758e-03
2.9531250000000000e+01,3.4875000000000000e+02,-1.1617650863130645e-02
3.2343750000000000e+01,0.0000000000000000e+00,-2.5124871164180804e-02
3.2343750000000000e+01,1.1250000000000000e+01,-3.0079997278174390e-02
3.2343750000000000e+01,2.2500000000000000e+01,-3.2993671252997750e-02
3.2343750000000000e+01,3.3750000000000000e+01,-3.2821575600270027e-02
3.2343750000000000e+01,4.5000000000000000e+01,-2.9627218646240520e-02
3.2343750000000000e+01,5.6250000000000000e+01,-2.4669393045355682e-02
3.2343750000000000e+01,6.7500000000000000e+01,-1.9887419658822399e-02
3.2343750000000000e+01,7.8750000000000000e+01,-1.6679353503577646e-02
3.2343750000000000e+01,9.0000000000000000e+01,-1.4250737049658182e-02
3.2343750000000000e+01,1.0125000000000000e+02,-7.8909316699405426e-03
3.2343750000000000e+01,1.1250000000000000e+02,9.8229111189506377e-03
3.2343750000000000e+01,1.2375000000000000e+02,2.6814159022598191e-02
3.2343750000000000e+01,1.3500000000000000e+02,2.4882068359333091e-02
3.2343750000000000e+01,1.4625000000000000e+02,1.6038358200747366e-02
3.2343750000000000e+01,1.5750000000000000e+02,8.7015820081120538e-03
3.2343750000000000e+01,1.6875000000000000e+02,5.4360354141001349e-03
3.2343750000000000e+01,1.8000000000000000e+02,4.8612148058284890e-03
3.2343750000000000e+01,1.9125000000000000e+02,3.3119138080110189e-03
3.2343750000000000e+01,2.0250000000000000e+02,-1.4004961323742951e-03
3.2343750000000000e+01,2.1375000000000000e+02,-7.1733294900987680e-03
3.2343750000000000e+01,2.2500000000000000e+02,-9.4532875114724715e-03
3.2343750000000000e+01,2.3625000000000000e+02,-5.2205610087304819e-03
3.2343750000000000e+01,2.4750000000000000e+02,5.5468240609763356e-03
3.2343750000000000e+01,2.5875000000000000e+02,2.1010770015081923e-02
3.2343750000000000e+01,2.7000000000000000e+02,3.8825276851489295e-02
3.2343750000000000e+01,2.8125000000000000e+02,5.4035796392080677e-02
3.2343750000000000e+01,2.9250000000000000e+02,4.6267405190181306e-02
3.2343750000000000e+01,3.0375000000000000e+02,1.6847156430091197e-02
3.2343750000000000e+01,3.1500000000000000e+02,-1.5438664583597615e-03
3.2343750000000000e+01,3.2625000000000000e+02,-1.0095975524780426e-02
