phi,theta,relBn
1.5468750000000000e+01,2.5875000000000000e+02,-6.6978454901158325e-04
1.5468750000000000e+01,2.7000000000000000e+02,-8.8929723058839944e-04
1.5468750000000000e+01,2.8125000000000000e+02,1.0435366063470657e-03
1.5468750000000000e+01,2.9250000000000000e+02,2.3462023041364416e-03
1.5468750000000000e+01,3.0375000000000000e+02,1.5807986734824577e-03
1.5468750000000000e+01,3.1500000000000000e+02,-1.6426994975425247e-04
1.5468750000000000e+01,3.2625000000000000e+02,-1.7751710772142529e-03
1.5468750000000000e+01,3.3750000000000000e+02,-2.7096023526496354e-03
1.5468750000000000e+01,3.4875000000000000e+02,-3.4703910489870212e-03
1.8281250000000000e+01,0.0000000000000000e+00,-4.5815636132464817e-03
1.8281250000000000e+01,1.1250000000000000e+01,-3.9319780610585090e-03
1.8281250000000000e+01,2.2500000000000000e+01,-3.1944170722672158e-03
1.8281250000000000e+01,3.3750000000000000e+01,-1.8058051791481459e-03
1.8281250000000000e+01,4.5000000000000000e+01,-4.0077820775028910e-04
1.8281250000000000e+01,5.6250000000000000e+01,4.8697596633163939e-04
1.8281250000000000e+01,6.7500000000000000e+01,8.7052696501520495e-04
1.8281250000000000e+01,7.8750000000000000e+01,4.0929498298467010e-04
1.8281250000000000e+01,9.0000000000000000e+01,-7.1688846886476358e-04
1.8281250000000000e+01,1.0125000000000000e+02,-1.5395110778565421e-03
1.8281250000000000e+01,1.1250000000000000e+02,-1.0499417534943422e-03
1.8281250000000000e+01,1.2375000000000000e+02,-6.1836990259259237e-04
1.8281250000000000e+01,1.3500000000000000e+02,-1.0105220287281197e-03
1.8281250000000000e+01,1.4625000000000000e+02,-1.8618160718884824e-03
1.8281250000000000e+01,1.5750000000000000e+02,-2.4508614208521760e-03
1.8281250000000000e+01,1.6875000000000000e+02,-2.1281892327479454e-03
1.8281250000000000e+01,1.8000000000000000e+02,-1.1237358279595371e-03
1.8281250000000000e+01,1.9125000000000000e+02,-4.1018675038569465e-04
1.8281250000000000e+01,2.0250000000000000e+02,-5.6392713162995193e-04
1.8281250000000000e+01,2.1375000000000000e+02,-1.1277061475034027e-03
1.8281250000000000e+01,2.2500000000000000e+02,-1.2020780918991151e-03
1.8281250000000000e+01,2.3625000000000000e+02,-4.5325895563768205e-04
1.8281250000000000e+01,2.4750000000000000e+02,6.3650375649231504e-04
1.8281250000000000e+01,2.5875000000000000e+02,1.2559931207701555e-03
1.8281250000000000e+01,2.7000000000000000e+02,5.2177452718313300e-04
1.8281250000000000e+01,2.8125000000000000e+02,-2.2506159687152982e-03
1.8281250000000000e+01,2.9250000000000000e+02,-4.3980840296452854e-03
1.8281250000000000e+01,3.0375000000000000e+02,-5.8558838920739409e-03
1.8281250000000000e+01,3.1500000000000000e+02,-7.2005315083707808e-03
1.8281250000000000e+01,3.2625000000000000e+02,-7.7514557452343499e-03
1.8281250000000000e+01,3.3750000000000000e+02,-6.9878257422510979e-03
1.8281250000000000e+01,3.4875000000000000e+02,-5.5985563755724388e-03
2.1093750000000000e+01,0.0000000000000000e+00,1.9760732636851315e-03
2.1093750000000000e+01,1.1250000000000000e+01,2.4683872052605675e-03
2.1093750000000000e+01,2.2500000000000000e+01,2.3377243682208382e-03
2.1093750000000000e+01,3.3750000000000000e+01,2.3809019018880464e-03
2.1093750000000000e+01,4.5000000000000000e+01,2.4228865420131310e-03
2.1093750000000000e+01,5.6250000000000000e+01,2.3524527757938013e-03
2.1093750000000000e+01,6.7500000000000000e+01,2.1891306452727207e-03
2.1093750000000000e+01,7.8750000000000000e+01,1.5262117274906564e-03
2.1093750000000000e+01,9.0000000000000000e+01,2.3050504701810348e-04
2.1093750000000000e+01,1.0125000000000000e+02,-1.4399825229156301e-03
2.1093750000000000e+01,1.1250000000000000e+02,-1.7403085000292557e-03
2.1093750000000000e+01,1.2375000000000000e+02,-3.6985713132214968e-04
2.1093750000000000e+01,1.3500000000000000e+02,8.3326842391157123e-05
2.1093750000000000e+01,1.4625000000000000e+02,-8.7165445141093915e-04
2.1093750000000000e+01,1.5750000000000000e+02,-2.2788530972231665e-03
2.1093750000000000e+01,1.6875000000000000e+02,-2.7853132053978153e-03
2.1093750000000000e+01,1.8000000000000000e+02,-2.0890899641485888e-03
2.1093750000000000e+01,1.9125000000000000e+02,-1.1443461893285466e-03
2.1093750000000000e+01,2.0250000000000000e+02,-8.8969658565188868e-04
2.1093750000000000e+01,2.1375000000000000e+02,-1.3162767612947958e-03
2.1093750000000000e+01,2.2500000000000000e+02,-1.7059244952975698e-03
2.1093750000000000e+01,2.3625000000000000e+02,-1.4294755780801362e-03
2.1093750000000000e+01,2.4750000000000000e+02,-4.8540178232464441e-04
2.1093750000000000e+01,2.5875000000000000e+02,4.8356230333435751e-04
2.1093750000000000e+01,2.7000000000000000e+02,3.0464131362643865e-04
2.1093750000000000e+01,2.8125000000000000e+02,-2.3832294445315554e-03
2.1093750000000000e+01,2.9250000000000000e+02,-4.7712250752647437e-03
2.1093750000000000e+01,3.0375000000000000e+02,-5.5440228984129127e-03
2.1093750000000000e+01,3.1500000000000000e+02,-5.7185644910621256e-03
2.1093750000000000e+01,3.2625000000000000e+02,-4.7731653669242386e-03
2.1093750000000000e+01,3.3750000000000000e+02,-2.3833898208245950e-03
2.1093750000000000e+01,3.4875000000000000e+02,3.1656271650896603e-04
2.3906250000000000e+01,0.0000000000000000e+00,5.0824788541754835e-03
2.3906250000000000e+01,1.1250000000000000e+01,3.7171891547188854e-03
2.3906250000000000e+01,2.2500000000000000e+01,1.7890770643088686e-03
2.3906250000000000e+01,3.3750000000000000e+01,2.7950901397678576e-04
2.3906250000000000e+01,4.5000000000000000e+01,-5.5108987026584674e-04
2.3906250000000000e+01,5.6250000000000000e+01,-7.4330161893562967e-04
2.3906250000000000e+01,6.7500000000000000e+01,-5.9927690296950639e-04
2.3906250000000000e+01,7.8750000000000000e+01,-6.5563447821732272e-04
2.3906250000000000e+01,9.0000000000000000e+01,-1.3789370122375983e-03
2.3906250000000000e+01,1.0125000000000000e+02,-3.0781476102415732e-03
2.3906250000000000e+01,1.1250000000000000e+02,-3.3285413909739576e-03
2.3906250000000000e+01,1.2375000000000000e+02,-3.5509965857099277e-04
2.3906250000000000e+01,1.3500000000000000e+02,1.2889321602785931e-03
2.3906250000000000e+01,1.4625000000000000e+02,3.8748790173191315e-04
2.3906250000000000e+01,1.5750000000000000e+02,-1.7085214522028955e-03
2.3906250000000000e+01,1.6875000000000000e+02,-2.9655383787351029e-03
2.3906250000000000e+01,1.8000000000000000e+02,-2.6042914492899367e-03
2.3906250000000000e+01,1.9125000000000000e+02,-1.5122184675935948e-03
2.3906250000000000e+01,2.0250000000000000e+02,-8.8085154664582028e-04
2.3906250000000000e+01,2.1375000000000000e+02,-1.1287602485684559e-03
2.3906250000000000e+01,2.2500000000000000e+02,-1.8887155386189286e-03
2.3906250000000000e+01,2.3625000000000000e+02,-2.4775473753954301e-03
2.3906250000000000e+01,2.4750000000000000e+02,-2.4484331378595925e-03
2.3906250000000000e+01,2.5875000000000000e+02,-1.9010701627868783e-03
2.3906250000000000e+01,2.7000000000000000e+02,-1.2482774350999445e-03
2.3906250000000000e+01,2.8125000000000000e+02,-3.9304049345756012e-04
2.3906250000000000e+01,2.9250000000000000e+02,8.4225526775558700e-04
2.3906250000000000e+01,3.0375000000000000e+02,1.4214492772425538e-03
2.3906250000000000e+01,3.1500000000000000e+02,1.6402900984171390e-03
2.3906250000000000e+01,3.2625000000000000e+02,2.3528599220961474e-03
2.3906250000000000e+01,3.3750000000000000e+02,3.8373441682941437e-03
2.3906250000000000e+01,3.4875000000000000e+02,5.1124840013845397e-03
2.6718750000000000e+01,0.0000000000000000e+00,-1.4090032089452900e-04
2.6718750000000000e+01,1.1250000000000000e+01,-2.5085119387038327e-03
2.6718750000000000e+01,2.2500000000000000e+01,-4.9547859044447697e-03
2.6718750000000000e+01,3.3750000000000000e+01,-6.4236791790684535e-03
2.6718750000000000e+01,4.5000000000000000e+01,-6.5227267027891068e-03
2.6718750000000000e+01,5.6250000000000000e+01,-5.5774931269876064e-03
2.6718750000000000e+01,6.7500000000000000e+01,-4.2860399104792711e-03
2.6718750000000000e+01,7.8750000000000000e+01,-3.1978093825488487e-03
2.6718750000000000e+01,9.0000000000000000e+01,-2.9803628884161599e-03
2.6718750000000000e+01,1.0125000000000000e+02,-4.5569209760225890e-03
2.6718750000000000e+01,1.1250000000000000e+02,-5.3976534187238356e-03
